timestamp,AIN0,AIN1,AIN2
2025-07-15 14:23:13,7.97565221786499,7.992325782775879,8.019508361816406
2025-07-15 14:23:13,7.995328426361084,8.020931243896484,8.038553237915039
2025-07-15 14:23:13,7.956055164337158,7.988216400146484,7.995170593261719
2025-07-15 14:23:13,7.9622979164123535,7.986003875732422,7.995960712432861
2025-07-15 14:23:13,8.004415512084961,8.023064613342285,8.037446975708008
2025-07-15 14:23:13,7.971780300140381,8.00046443939209,8.03396987915039
2025-07-15 14:23:13,7.957003116607666,7.938196182250977,7.979761123657227
2025-07-15 14:23:13,7.985687732696533,7.9351935386657715,7.960480213165283
2025-07-15 14:23:13,8.030651092529297,7.970357894897461,8.003230094909668
2025-07-15 14:23:14,8.02614688873291,7.970594882965088,7.96071720123291
2025-07-15 14:23:14,7.958030700683594,7.916860580444336,7.904928684234619
2025-07-15 14:23:14,7.918125152587891,7.914806365966797,7.906114101409912
2025-07-15 14:23:14,7.950839519500732,7.952341079711914,7.949733257293701
2025-07-15 14:23:14,7.9185991287231445,7.947836875915527,7.965695381164551
2025-07-15 14:23:14,7.8618621826171875,7.889361381530762,7.921523094177246
2025-07-15 14:23:14,7.877429485321045,7.858701229095459,7.906192779541016
2025-07-15 14:23:14,7.971464157104492,7.904770374298096,7.926105976104736
2025-07-15 14:23:14,7.996908664703369,7.9363789558410645,7.937485218048096
2025-07-15 14:23:14,7.909511566162109,7.917413711547852,7.910776138305664
2025-07-15 14:23:15,7.875927925109863,7.908326625823975,7.924762725830078
2025-07-15 14:23:15,7.914964199066162,7.918362140655518,7.96680212020874
2025-07-15 14:23:15,7.983870506286621,7.940646171569824,7.984818458557129
2025-07-15 14:23:15,7.983870506286621,7.932507038116455,7.93369197845459
2025-07-15 14:23:15,7.959769248962402,7.9550275802612305,7.950286388397217
2025-07-15 14:23:15,7.960322380065918,7.99161434173584,8.013819694519043
2025-07-15 14:23:15,7.96071720123291,7.9886908531188965,8.023776054382324
2025-07-15 14:23:15,7.969093322753906,7.94578218460083,7.99200963973999
2025-07-15 14:23:15,7.951945781707764,7.916544437408447,7.947441577911377
2025-07-15 14:23:15,7.985766887664795,7.938512325286865,7.952973365783691
2025-07-15 14:23:16,8.028595924377441,7.970752716064453,7.975178241729736
2025-07-15 14:23:16,7.9984893798828125,7.994063854217529,7.994379997253418
2025-07-15 14:23:16,7.92160177230835,7.963482856750488,7.981420516967773
2025-07-15 14:23:16,7.936299800872803,7.967355251312256,7.99200963973999
2025-07-15 14:23:16,7.932507038116455,7.934561252593994,7.973992824554443
2025-07-15 14:23:16,7.928950786590576,7.910855293273926,7.958030700683594
2025-07-15 14:23:16,7.918125152587891,7.873241424560547,7.882170677185059
2025-07-15 14:23:16,7.924604892730713,7.896315097808838,7.895920276641846
2025-07-15 14:23:16,7.933771133422852,7.943253517150879,7.958504676818848
2025-07-15 14:23:17,7.9076151847839355,7.937406063079834,7.973676681518555
2025-07-15 14:23:17,7.867867946624756,7.894497871398926,7.925631999969482
2025-07-15 14:23:17,7.8772711753845215,7.864627838134766,7.911803245544434
2025-07-15 14:23:17,7.95004940032959,7.8924431800842285,7.9283976554870605
2025-07-15 14:23:17,7.968382358551025,7.906825065612793,7.91630744934082
2025-07-15 14:23:17,7.919705390930176,7.909353733062744,7.895446300506592
2025-07-15 14:23:17,7.890625953674316,7.9134626388549805,7.916386604309082
2025-07-15 14:23:17,7.925790309906006,7.950681686401367,8.001729011535645
2025-07-15 14:23:17,7.9720964431762695,7.949733257293701,8.004889488220215
2025-07-15 14:23:17,7.979366302490234,7.927765369415283,7.931795597076416
2025-07-15 14:23:18,7.9723334312438965,7.946256637573242,7.940724849700928
2025-07-15 14:23:18,7.9931159019470215,7.998410224914551,8.015399932861328
2025-07-15 14:23:18,8.015873908996582,8.025593757629395,8.02748966217041
2025-07-15 14:23:18,8.000069618225098,8.012238502502441,7.9965925216674805
2025-07-15 14:23:18,7.983396053314209,7.996671676635742,7.981657981872559
2025-07-15 14:23:18,8.004494667053223,8.003625869750977,8.001175880432129
2025-07-15 14:23:18,8.03033447265625,8.022906303405762,8.018165588378906
2025-07-15 14:23:18,7.9987263679504395,8.012160301208496,7.999042510986328
2025-07-15 14:23:18,7.919468402862549,7.95004940032959,7.966564655303955
2025-07-15 14:23:19,7.904296398162842,7.9024786949157715,7.9547905921936035
2025-07-15 14:23:19,7.967117786407471,7.916544437408447,7.956212997436523
2025-07-15 14:23:19,7.973755836486816,7.89109992980957,7.934166431427002
2025-07-15 14:23:19,7.89354944229126,7.672291278839111,7.882960796356201
2025-07-15 14:23:19,7.857753276824951,7.380625247955322,7.795721530914307
2025-07-15 14:23:19,7.898685932159424,7.49283504486084,7.873083114624023
2025-07-15 14:23:19,7.91172456741333,7.639655590057373,7.908642768859863
2025-07-15 14:23:19,7.89497184753418,7.703188419342041,7.860360622406006
2025-07-15 14:23:19,7.926896572113037,7.747992992401123,7.867630958557129
2025-07-15 14:23:19,7.939697742462158,8.280909538269043,7.973202705383301
2025-07-15 14:23:20,7.932427883148193,8.018086433410645,7.947994709014893
2025-07-15 14:23:20,7.8520636558532715,7.883039951324463,7.939302444458008
2025-07-15 14:23:20,7.656882286071777,7.722548484802246,7.7046895027160645
2025-07-15 14:23:20,7.893233299255371,7.8933916091918945,7.930452346801758
2025-07-15 14:23:20,7.97810173034668,8.00046443939209,7.9987263679504395
2025-07-15 14:23:20,7.837365627288818,7.895051002502441,7.901451587677002
